State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total charge
34.64324801250197,94,413,0.0,0.0,0,276.1219594074907,91,206.17541041312705,89,214.3130626656248,102,5.675851722498294,12,2,75.65117564143563
39.73778847672653,56,410,0.0,0.0,0,266.3105384898895,113,255.54550002632598,107,190.6319584145051,113,10.803855774799727,2,1,78.48935674297032
20.167022708335466,123,415,0.0,0.0,0,136.21949893627385,121,224.37147019240138,96,139.94179453798802,96,10.959856280637567,4,1,51.48055933308807
12.225833269642898,62,510,0.7695833378826501,0.0,0,214.94875023201513,100,224.3442084074872,110,88.10795803899254,96,15.664500038214262,3,2,63.80177920947574
38.98231413496426,137,510,1.0,0.0,0,286.1485636091877,61,187.29624058223612,60,146.1588803637919,113,10.998378795705058,3,2,74.10714078515255
19.0,121,408,1.0,0.7293447940879964,11,155.2384596155865,104,162.21111060611364,97,183.5128206293584,124,7.7,2,0,50.51378880928458
33.93905599357713,63,414,0.0,0.0,0,245.82930255078278,138,242.24812225210752,113,285.13091204897637,116,4.451974201525432,4,3,76.41206221067841
3.812989215845766,108,415,0.0,0.22429348328504506,8,171.7233912802318,63,178.6365596826276,111,161.91767941766213,107,7.922429348328505,2,4,53.80281412108982
21.01085842458973,115,510,0.3369528081965776,0.0,0,134.79226244442125,82,210.29460495229662,94,179.44136450721544,85,11.326094383606845,2,4,51.923464446491266
26.87034123133944,124,415,0.0,0.0,0,234.93180776002524,118,255.1366272528055,84,210.0614665286858,71,13.487034123133945,4,1,74.71743110191238
41.08858978453046,117,510,0.0,0.0,0,250.55276137271574,92,268.8098402234594,101,203.17184381483204,115,8.8,3,2,76.97470516360816
26.916808758190527,59,410,0.0,0.0,0,231.9585748889239,123,262.858560148406,118,286.9166382483619,98,5.874375328660533,5,1,76.27113145985068
18.788276377438283,158,408,0.0,0.0,0,297.4602369729027,105,175.2192254907755,115,165.43840858787334,100,12.461242203901254,2,2,76.26768383725855
40.25295134023031,158,415,0.0,0.0,0,250.17696516294353,85,238.82903829273477,91,221.25900518351744,72,9.642175352574666,4,3,75.39215519753112
39.44854400281785,156,412,0.7126213330985128,0.0,0,148.4289322687331,73,199.4636885261948,136,178.60097066478812,101,11.95728133133736,7,1,53.45232999911943
37.53423573204509,103,510,1.0,0.18322053349436396,6,207.9758855768277,90,159.5405159121256,72,169.35003957803542,106,13.428254373446055,3,2,60.16054935483414
19.275790483650958,166,409,0.8183860322433973,0.0,0,128.6044756712992,131,144.7959565615807,83,269.5984275517258,111,10.964126477384154,2,2,49.26984105136703
31.338469073419887,168,415,0.0,0.0,0,231.42856174357667,96,248.29367136247427,99,217.39829352855216,75,7.924105326920625,4,3,72.36764408985742
10.7650764585153,74,510,1.0,0.0,0,229.1122711599709,95,230.49265919932074,113,77.62249712661333,94,16.844939514968456,3,2,66.57797078015527
33.45354815755791,133,408,1.0,0.19330648030526076,6,248.20490226174323,109,254.6549922998768,83,176.3215803811916,103,9.43046795425893,3,0,74.322348299872
15.333115139225534,117,415,0.0,0.0,0,118.4287690347513,125,249.16523978458605,96,226.83949906928225,56,13.510664576298607,3,4,55.171994590933814
18.211765662861275,165,415,0.0,0.0,0,116.63371901463871,117,198.07855637089597,93,164.9823515057081,93,10.608496519364161,3,4,46.95322705049422
40.9224863814974,156,410,0.0,0.0,0,140.74157036350874,85,174.06464559023476,119,185.40360739268792,101,8.37712976647591,3,4,49.32124580418641
28.228086498016086,85,408,0.5906378339946378,1.0,39,97.79641940872922,104,252.6744866402145,97,196.00867236210186,103,10.549104852182305,3,0,49.77075718703699
15.050871711774118,87,510,0.0,0.0,0,262.45085581183326,132,208.34400931716684,105,268.7152297136506,101,7.83050712712366,5,1,76.53287637035754
2.569116326342479,89,510,0.0,0.0,0,128.54097114293614,72,210.6244073371514,70,213.26811902060382,97,10.425529306107398,3,4,52.162801846992394
29.900472631934786,140,415,0.0,0.0,0,99.28609035295293,105,175.19615117087562,103,163.23970286610992,89,11.169088444594687,4,4,42.130814282400756
39.151662368760455,171,408,0.0,0.0,0,275.3252742473547,80,215.00095474918666,115,140.99968175027112,107,10.995260023331474,4,1,74.39533958576371
41.48625261597773,57,415,1.0,0.0,0,110.62647393366987,103,304.93527065997614,103,167.50801316083997,66,13.331893131197667,5,1,55.861814774651045
14.34189515227667,70,510,0.0,0.0,0,252.4227352496061,130,245.9885106361116,114,272.8928844043958,97,8.702568545683002,6,1,78.44023601657793
30.253955024627004,143,410,0.5837727805141116,0.0,0,100.82267547452815,93,134.90799339410387,91,150.77196781445264,89,11.785354790364913,3,3,38.58198352309546
16.235548571161516,74,510,0.9522217856975946,0.0,0,125.96244592862817,101,208.00578057153538,94,207.75833660726803,140,13.918442785650859,4,1,52.200544632150034
27.109131737655275,101,415,0.0,0.9575777017931083,34,124.69268177804126,124,172.10790134080005,106,280.3048574282483,126,8.80848445964138,3,1,50.82090354988964
5.2452182008874715,85,510,0.26532613755546697,0.0,0,128.2978911323114,79,212.401912719645,75,212.910053968334,111,11.308239322710776,4,3,52.49590976085115
38.429523706696656,75,415,0.39844612070017593,0.0,0,206.36459633590496,103,221.63595991382044,95,273.99289719818853,99,11.734406034520633,4,1,69.42230874995728
12.110320263382208,111,415,0.0,0.0,0,180.2160143670303,137,142.15776972954316,67,166.39098453554382,111,14.554448368735091,3,5,54.140759193854414
33.14424164071242,90,510,0.7144241640712422,0.2855758359287578,9,147.57861411529748,122,178.7942820238577,96,117.04860280895656,106,12.113939589821895,2,2,48.83090130810378
34.79502641260966,39,408,0.0,0.0,0,283.20892255450883,86,183.8287262050285,90,207.47127379497152,105,9.88559154796491,2,0,75.77981162154823
10.92264367659827,130,414,0.10251596406647445,0.10251596406647445,1,188.57401405653553,105,131.5600076573139,94,164.3450996130558,119,11.20018774014075,3,4,53.65691698685433
16.0,35,510,0.0,0.0,0,246.7511375887094,95,223.31263740465909,83,189.79824276701243,106,14.272291071586466,3,1,73.32181791903417
28.86451277923329,104,510,0.0,0.0,0,144.07240177686896,116,179.76020538853035,125,190.58442277731626,71,8.194665666645367,3,4,50.567012288677304
12.091507676551343,137,415,0.0,0.0,0,137.59705807958196,103,203.08529882931427,86,157.37026422082303,76,11.129085766374931,2,5,50.74019669012149
35.32924862569672,87,510,0.9329248625696721,0.06707513743032789,2,158.91880036736598,128,169.77020317587255,100,126.1163817966414,115,11.56768784357582,2,2,50.25334085532856
17.55244312114101,166,415,0.0,0.0,0,121.09513488027918,117,202.01984000917932,94,165.9713353182885,94,10.755012639746441,3,4,48.12975149716393
19.0,121,408,1.0,0.6972093819096368,11,156.1928813572838,105,162.46176682110485,97,183.45497688743734,125,7.7,2,0,50.694711179848746
15.572206078964953,87,413,0.7143266357349976,0.0,0,124.01524327619893,120,254.20091664046396,125,252.08458485371406,103,9.571404018559003,2,2,56.620183328092786
16.308580719065596,82,415,0.5382838561868809,0.0,0,249.72805202676736,133,256.11184873811897,106,156.13990076488628,94,11.947095562209531,2,1,74.48394045893176
21.44696164767603,116,408,0.0,0.0,0,132.122818364339,96,247.91850821835516,123,219.6320438312274,76,11.481712601477877,4,5,56.517812219957136
35.005435381118275,108,410,0.6945954272532854,0.0,0,181.1180698890742,78,177.22513588452796,82,253.43134036025666,130,12.572977136266427,5,1,60.6586698720446
19.93471592483725,76,510,0.0,0.27101893834418356,12,156.23303147645032,100,194.98674846553297,128,143.34955454797395,115,10.927101893834418,3,4,52.5349943986843
5.766181924253097,113,510,0.13830909621265475,0.0,0,127.7733290553752,101,226.14566723613268,71,178.32129455394025,133,9.421294553940246,3,2,51.50402908454481
27.94807609092354,111,415,0.0,0.0,0,299.58662417775145,82,189.29188365641997,86,153.71846758151491,88,13.090371364263124,4,1,77.46628971175681
20.57878728839989,113,510,0.192929096133297,0.0,0,129.7946396358254,84,211.83565867137372,89,181.77454864264058,86,11.614141807733406,2,4,51.38769623761586
34.852353367478585,135,413,0.19524060295649204,0.0,0,262.6676045028523,74,250.36284510580884,116,194.84802778047035,109,8.88810150739123,2,4,77.10123323026441
33.65465804775511,165,415,1.0,0.0,0,152.25204085118395,87,127.74981693677542,89,248.56619805767386,92,13.478384485959202,2,0,51.56629615984496
13.65755818292063,110,412,0.0,0.0,0,124.20606085886828,119,235.57353242036345,99,220.95901182314284,69,11.989069819504754,3,5,54.32063229618492
7.4080161006063285,24,408,0.0,0.0,0,148.41374528702354,72,130.88833243562354,81,239.09391422704977,70,8.593557640516742,2,2,49.44109543913105
43.0,70,415,0.14346277625207315,0.0,0,231.30798712697845,92,306.78572151954893,111,248.77117185040132,104,12.297456339741293,7,0,79.91530778795622
37.425736954985716,71,415,0.29883013840974026,0.0,0,158.3048572421963,80,160.0502293391246,89,197.11098743256156,89,13.061927955027208,7,4,52.919379510037814
19.45411352323078,125,409,0.0,0.0,0,153.1768941648309,88,187.66100282769983,86,165.97128030282312,72,10.382358095961525,2,5,52.26524505876692
28.07916101829973,93,411,0.0,0.0,0,142.40028624564064,96,213.34857742325096,108,206.76657125145312,109,9.194134485037686,3,6,54.1277793960388
14.904735984093314,113,510,0.9470906671085191,1.0,29,158.82385682902972,89,281.2100269173825,80,191.14446561299044,130,11.408998669096853,2,3,62.58275917815394
33.50374124711764,159,415,1.0,0.0,0,148.29802067448213,88,129.2137099029589,92,242.69553451287612,89,13.206734244811749,2,0,50.68192370810936
6.619482290130105,118,415,0.3805177098698945,0.0,0,162.39681193676975,118,160.88584468703903,111,271.29573571057426,108,9.228310625921937,2,3,55.989118520266025
40.04357595682091,79,413,0.836964663068409,0.0,0,280.02156327772235,120,196.52930142051005,82,211.017355482499,79,7.607588342328977,3,1,75.8600677447659
22.20691521608413,121,408,1.0,0.786205652261058,12,141.87652074130034,98,151.27029343838169,95,176.2820240466242,114,8.982766086433653,2,0,47.33523174850058
24.028906309429892,82,408,0.0,0.0,0,150.78309737962584,111,156.46055837358423,99,194.19411997509226,85,7.36266543698142,6,4,49.65839797101934
34.00676899837249,123,410,0.0,1.0,37,171.27107922647863,81,213.9353894545848,104,213.79928496755318,90,13.408160930656557,5,1,60.53972542680415
42.823646102285394,72,408,0.0,0.0,0,286.4604641935021,108,178.14205514789376,67,214.23023209675105,150,10.669767903248925,13,0,76.36848839516243
27.771029395101884,136,409,0.8389973277180107,0.0,0,258.93381549923555,104,247.27281282695355,116,177.5309718843855,101,10.497493319295028,2,0,75.85234518422706
23.171269751811103,62,415,0.0,0.0,0,248.92379247569983,109,219.60607957083445,117,265.6874402182005,78,13.121215914166891,2,1,76.48275884498435
12.629704187048032,25,410,0.0,0.0,0,140.9110039838731,65,129.45923885407106,90,245.41490506853182,84,8.511109933888715,2,3,48.303317087664276
44.81028438904228,117,408,1.0,0.0,0,167.70080638353363,86,177.00031944339776,87,249.82829761994478,131,13.966156993767257,6,1,58.572532333091736
29.249354687407187,126,510,0.43766132814820347,0.5623386718517965,15,223.23930027459537,86,249.12596796888923,107,138.82536152259058,122,11.58701601555539,2,2,68.49792847280777
19.590159570024284,94,415,0.0,0.0,0,93.38363034336766,115,228.1087633183879,76,199.15303194185267,70,12.069946809991905,3,4,47.49088165640916
27.097420200867635,80,415,0.7048710100433817,0.0,0,177.16704853515182,124,161.95644599885895,82,177.997707039603,110,14.24928377790456,3,3,55.73415461299934
38.696716118451974,72,413,0.0,0.0,0,161.33193819646544,89,155.0,88,189.68171281420155,86,10.451384426046754,8,4,51.968377338703995
32.01073347685632,30,415,0.0,0.5464303160778473,15,141.20756228397914,75,121.48320050298501,94,271.2171735629701,98,11.360009770035946,6,4,49.59751343379943
16.79115339385249,45,510,0.0,0.0,0,250.59997899516907,100,260.8999789951691,90,194.35059492254607,104,13.174734045973356,2,1,77.08351553714498
18.103337443315922,148,414,0.0,0.0,0,137.7780468538015,110,207.85510522242697,81,161.44618043510835,77,12.070828195855096,2,4,51.61011866000822
38.53356918813169,131,411,0.5047955983045281,0.0,0,201.3918710335835,85,168.56390723508312,112,196.74053458102384,86,9.194599064232111,2,0,59.90515880078254
15.194013158903898,87,510,0.2815460526774499,0.0,0,109.2523684214196,63,110.37366447444568,75,243.63493750008715,74,10.998105262864321,2,2,41.8909625000523
35.274719057701645,133,408,0.862640471149179,0.0,0,255.94997171254246,97,252.07637642403427,84,181.12190963471807,104,8.054943811540328,2,0,75.26301398914661
37.08456480704293,73,409,0.0,0.0,0,288.74824851599203,111,186.8938971775278,71,213.57260535832273,148,11.23776683572337,12,0,77.62478928335452
26.80000348176368,78,408,0.8000034817636814,1.0,38,100.52004665563334,111,235.68001079346743,83,195.94013161066715,103,11.380009052585573,2,0,49.01201719991258
28.156686788503276,116,510,0.0,0.0,0,262.2188060861646,108,184.472660712805,117,276.5660806527251,96,8.931337357700654,4,1,75.1221369718018
39.3620905018896,68,415,0.0,0.0,0,234.63615227248002,119,233.4534065736138,106,282.1275705440803,105,6.618977460138776,5,2,74.2141276327328
6.131715028579094,123,415,0.8682849714209064,0.0,0,182.00505585112046,118,160.7395145085737,111,265.39375184580706,111,9.520970982852544,2,0,59.115706666808
34.48174665200196,150,415,0.0,0.0,0,280.16210714298296,95,197.00658537879391,94,277.99815178530537,98,8.00776339287287,2,1,79.04919827003955
22.528180375460853,114,510,0.8427267918202846,0.0,0,122.17300052899769,106,219.2091787884678,97,180.5178206825345,118,10.988727849815659,2,2,50.501454641635945
15.662969971072611,96,415,0.6902121407909008,0.0,0,238.16689980617008,97,251.45923335487,77,281.0363306104171,90,9.213621084859145,3,3,76.99783994831202
27.610409787661933,153,412,0.2900455319624369,0.0,0,85.66634944926174,100,146.2752379130537,89,152.7986858294592,85,10.434209447027209,3,3,36.69919185987922
24.61424210257256,137,414,0.12858596580914572,0.0,0,130.68703964275505,100,174.40087470267156,105,253.38596141875547,126,14.972797540182503,2,1,52.48535908343228
11.236752092657632,106,412,0.0,0.0,0,273.1292414359049,113,234.45432694788008,127,136.20295413727004,103,9.840106825480849,5,1,75.14873237121614
23.066372056172554,99,510,0.20331860280862768,0.0,0,268.2485616564663,120,180.33572916097293,99,289.62031018796876,120,11.303318602808627,5,3,77.01581405660872
28.24485311328251,85,415,0.250467898792499,0.0,0,236.4491577821735,94,211.25031332467418,104,303.28914474801405,77,10.348034825071505,5,2,74.5909919454401
40.49848919528399,66,412,1.0,0.0,0,95.81122840603068,102,320.4039280922616,103,165.5889730345981,67,11.524269777720594,4,1,54.082487409960706
27.562858455118786,80,415,0.4282540168562513,0.0,0,224.40111094100314,82,297.61225646641134,107,204.22647651125126,106,11.901777505604993,5,2,75.85061282332056
36.16716962321173,100,413,0.0,0.0,0,267.476644011284,78,208.75347040016092,89,217.4598076526287,101,5.068376718919879,12,3,74.37838865855329
39.71826118144378,111,415,0.0,0.0,0,112.77947739800554,105,198.0857342755251,107,209.60434704639056,91,4.438086582267462,3,4,46.63827756538036
38.78117811340704,102,510,0.9878432285226132,0.0,0,256.0045482347055,127,141.54552456544926,92,308.3383571577447,129,12.04407885120402,2,1,72.68233701212985
25.867641456941733,112,408,0.32598008094120734,0.0,0,151.02231191981096,67,182.20563467181202,94,172.39631914127102,76,10.025980080941206,2,4,51.630294976602265
2.2958949779932256,26,408,0.0,0.0,0,265.29913565322187,80,279.51533652860877,66,167.72246051244753,81,8.457019379031703,3,1,78.68347730777113
29.247498593558372,115,510,1.0,0.0,0,218.5385476686484,116,166.12657123003797,96,237.12018451966526,114,10.864016545888887,1,0,64.87491402097693
28.698938167650574,126,412,0.0,0.0,0,237.41102436062576,127,255.16474077384873,91,214.10615239569057,70,12.806995629634024,4,1,75.14048094853601
24.988095793787835,119,410,0.6932234004778588,0.6932234004778588,14,146.2843392359127,116,203.3098892891749,122,162.25860855445683,85,11.652197879139853,3,4,52.59730742301051
20.647336055237705,119,415,0.0,0.0,0,230.45902278970212,109,266.4936116991912,71,211.8116867344644,77,12.86473360552377,4,2,74.83411244896429
21.970339592396883,115,415,0.3787075509503899,0.0,0,136.6746811827352,92,177.97452357167364,106,240.78554234886428,137,15.954449061140467,3,1,53.50521707951691
47.99570020598738,107,415,0.6659500343312308,0.6659500343312308,17,270.56723997253505,109,222.48228925157918,100,249.28989548407034,129,12.863370157923661,6,1,79.60342649553695
32.57526297302094,138,510,1.0,0.7326990505902804,22,201.54870306930906,94,193.9382374040487,75,218.91833746913883,110,13.881141708937495,4,0,64.35341712966286
32.550198758687436,53,410,0.0,0.0,0,265.8116121955421,104,249.95049249029486,92,184.65688605128082,111,9.678641784327839,2,0,77.35795229791502
49.45317439752033,76,415,0.06835320030995862,0.0,0,264.29542692406045,146,227.92814394924446,69,173.31362205230536,99,11.112916558698174,4,1,75.11453174397519
33.70255905490464,131,409,0.7837598424841072,0.0,0,253.64042322817212,101,254.29752952790415,82,175.6564862200704,104,9.016328740324695,3,0,75.07434251971208
